SeriousDlqin2yrs,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,NumberOfTimes90DaysLate,NumberOfTime60-89DaysPastDueNotWorse,MonthlyIncome,NumberOfDependents
1,50,4,0.590068,0,0,6000.0,0.0
1,30,0,0.289087,0,1,2583.0,0.0
1,50,2,0.625075,1,0,5000.0,0.0
1,28,0,0.0,4,0,5166.0,0.0
1,49,0,0.653884,0,0,8083.0,1.0
1,50,2,0.758414,0,0,3000.0,0.0
1,45,1,0.660122,0,0,9167.0,1.0
1,62,1,6667.0,0,0,5166.0,0.0
1,72,0,0.403798,0,0,2000.0,0.0
1,49,0,0.520343,0,1,9683.0,4.0
1,34,0,0.024421,1,1,5527.0,1.0
1,37,0,0.326033,0,0,5250.0,2.0
1,66,0,200.0,0,0,5166.0,0.0
1,60,0,0.225266,0,0,4234.0,0.0
1,30,0,0.11898199999999999,4,1,3260.0,1.0
1,54,0,1957.0,0,1,5166.0,0.0
1,61,2,0.566166,0,0,12513.0,1.0
1,52,8,0.754922,4,2,10208.0,1.0
1,71,3,0.669239,0,0,2720.0,0.0
1,26,0,0.16884200000000002,0,0,2297.0,0.0
1,47,0,0.14407999999999999,0,0,5024.0,2.0
1,54,0,0.406673,1,0,5094.0,1.0
1,60,0,0.243668,1,2,3750.0,0.0
1,54,0,0.697257,0,0,3900.0,2.0
1,61,0,488.0,0,0,5166.0,0.0
1,65,1,0.36995100000000003,1,0,11833.0,1.0
1,53,4,0.050533,1,1,234600.0,0.0
1,33,4,0.22697199999999998,1,0,3625.0,0.0
1,59,3,0.714789,1,2,7667.0,0.0
1,67,1,1.761293,0,0,4825.0,0.0
1,55,1,0.135104,0,0,3500.0,1.0
1,49,1,0.105932,0,0,6456.0,1.0
1,53,3,0.292598,0,2,11226.0,4.0
1,47,3,0.393866,0,0,4140.0,2.0
1,64,0,1.199929,1,0,2800.0,0.0
1,33,0,0.639636,0,0,5499.0,0.0
1,50,0,0.055145000000000007,4,0,4333.0,0.0
1,27,0,0.770089,0,0,3583.0,1.0
1,24,0,3.0,1,0,5166.0,0.0
1,39,0,0.447713,0,0,12000.0,2.0
1,54,6,0.223807,2,0,3435.0,1.0
1,50,1,0.42609600000000003,1,2,6000.0,2.0
1,36,0,0.088761,4,1,3300.0,1.0
1,36,0,0.23648899999999998,0,0,3200.0,0.0
1,37,4,0.349767,0,0,10080.0,1.0
1,60,0,1.6049639999999998,0,0,2900.0,1.0
1,50,0,0.265497,0,0,4500.0,0.0
1,63,2,0.099902,0,0,1020.0,0.0
1,58,1,1.159063,0,0,11441.0,0.0
1,30,0,0.14243,3,0,2674.0,2.0
1,36,3,0.27475,3,1,3100.0,2.0
1,41,1,0.31563800000000003,0,0,20833.0,0.0
1,47,0,0.601346,0,0,10700.0,0.0
1,52,1,138.0,2,1,5166.0,0.0
1,53,2,0.586612,1,0,4600.0,3.0
1,50,1,0.488446,2,4,4067.0,1.0
1,62,2,0.144923,2,1,6499.0,0.0
1,45,0,0.45838199999999996,0,0,14500.0,0.0
1,45,0,0.159144,0,0,14200.0,0.0
1,45,1,0.22036599999999998,1,2,6166.0,0.0
1,72,0,0.8445030000000001,0,0,2655.0,0.0
1,50,0,0.357528,0,0,5000.0,2.0
1,41,1,0.239411,0,0,5500.0,1.0
1,55,0,2.32387,0,0,2500.0,2.0
1,28,1,0.144571,0,2,3084.0,0.0
1,28,0,0.232769,0,0,4076.0,4.0
1,46,0,0.9117719999999999,1,0,4000.0,1.0
1,29,3,0.286261,0,0,2350.0,1.0
1,23,0,0.007495,1,0,1600.0,0.0
1,60,3,0.400086,0,0,7000.0,0.0
1,24,1,0.037913,2,0,4694.0,0.0
1,45,4,0.22861199999999998,1,1,6416.0,3.0
1,43,0,0.719174,0,0,55966.0,0.0
1,50,0,0.08174,0,1,3241.0,0.0
1,48,1,0.370298,0,0,8692.0,1.0
1,42,0,0.365737,2,0,2725.0,1.0
1,61,0,1344.0,4,1,5166.0,0.0
1,41,0,0.27317199999999997,0,0,5728.0,3.0
1,35,1,3324.0,0,2,5166.0,0.0
1,48,0,0.397867,0,0,3000.0,1.0
1,39,0,0.436413,0,0,5920.0,3.0
1,26,0,266.0,1,0,0.0,0.0
1,63,1,1.11922,0,0,4000.0,1.0
1,42,0,0.45364899999999997,0,0,7000.0,1.0
1,46,0,1.267665,0,0,8816.0,2.0
1,27,0,0.005828,0,0,1200.0,0.0
1,43,0,0.210934,0,0,6200.0,1.0
1,49,0,0.35736599999999996,0,0,9583.0,0.0
1,41,0,0.158841,9,1,2001.0,2.0
1,56,0,0.49425699999999995,0,0,7835.0,1.0
1,66,6,0.419437,2,1,3549.0,0.0
1,33,1,2.2577220000000002,0,0,4240.0,0.0
1,51,0,0.0056619999999999995,0,0,1412.0,0.0
1,40,2,1.030334,1,0,5900.0,0.0
1,27,1,0.032008999999999996,0,1,3623.0,1.0
1,37,1,0.186908,0,0,4750.0,2.0
1,59,1,0.23099,0,0,5575.0,1.0
1,41,1,0.27053,0,0,9266.0,1.0
1,38,0,0.368294,0,0,3317.0,0.0
1,28,1,0.34570300000000004,0,0,5200.0,0.0
1,53,2,0.53276,0,1,9416.0,3.0
1,52,0,0.34772800000000004,0,0,3542.0,0.0
1,41,1,472.0,2,1,5166.0,1.0
1,61,0,797.0,0,0,5166.0,0.0
1,32,1,0.250708,0,0,3884.0,1.0
1,30,5,0.28989299999999996,1,0,2700.0,0.0
1,34,4,3795.0,2,2,5166.0,0.0
1,37,2,0.8166939999999999,2,2,6600.0,1.0
1,37,2,0.32224,0,0,7000.0,1.0
1,39,0,0.9321860000000001,0,0,2963.0,0.0
1,25,1,0.202749,0,0,3200.0,0.0
1,38,3,0.474342,1,0,6800.0,3.0
1,51,0,0.008703,3,0,3331.0,0.0
1,43,0,557.0,3,0,5166.0,0.0
1,31,0,0.108787,0,0,2389.0,1.0
1,29,3,0.094323,0,0,4420.0,0.0
1,51,1,1.353707,0,0,7607.0,4.0
1,26,1,0.177764,0,0,3228.0,1.0
1,27,1,0.166798,0,0,2541.0,1.0
1,61,1,0.377974,1,0,14373.0,0.0
1,45,0,309.0,1,4,5166.0,0.0
1,52,0,0.26657800000000004,1,0,3000.0,0.0
1,60,0,0.974513,1,4,2000.0,0.0
1,33,1,0.26616300000000004,0,0,4500.0,0.0
1,46,1,0.202037,0,0,5300.0,3.0
1,44,0,2196.0,2,0,5166.0,1.0
1,49,0,0.094019,0,0,5466.0,1.0
1,41,0,0.362213,1,0,3000.0,3.0
1,36,0,0.031488,1,0,6160.0,0.0
1,59,2,0.678441,1,1,3000.0,0.0
1,40,0,0.0,2,0,2231.0,3.0
1,34,0,0.424708,5,0,5139.0,3.0
1,43,0,24.0,2,0,5166.0,0.0
1,36,0,4075.0,0,0,5166.0,0.0
1,53,1,0.347557,1,4,7100.0,1.0
1,53,0,0.439492,0,0,4800.0,0.0
1,38,0,0.0,0,0,4791.0,1.0
1,42,1,0.0,0,0,1250.0,0.0
1,59,1,0.205265,0,0,3000.0,0.0
1,49,0,0.394483,0,0,5183.0,0.0
1,57,1,0.277368,0,0,10833.0,0.0
1,65,4,0.22595500000000002,0,1,5000.0,0.0
1,57,4,826.0,1,0,5166.0,0.0
1,51,0,0.531447,0,0,10000.0,3.0
1,39,0,2095.0,0,0,5166.0,0.0
1,42,0,1096.0,0,0,5166.0,0.0
1,48,1,0.38654,0,0,21500.0,1.0
1,35,4,0.10498699999999998,2,1,2666.0,0.0
1,67,0,0.801082,0,0,7575.0,0.0
1,52,4,0.47184499999999996,1,1,514.0,0.0
1,30,0,0.145743,0,0,4603.0,1.0
1,35,0,0.8224360000000001,0,3,5000.0,0.0
1,56,2,0.154979,0,0,8897.0,0.0
1,38,0,0.553968,0,0,5669.0,2.0
1,27,0,0.765388,0,0,14653.0,0.0
1,36,0,0.268775,1,0,6830.0,3.0
1,48,3,0.264434,0,1,4000.0,0.0
1,42,0,0.441734,0,0,8280.0,2.0
1,41,0,0.001714,0,1,3500.0,0.0
1,47,3,0.181455,0,0,4000.0,1.0
1,56,0,0.6484260000000001,0,0,39672.0,0.0
1,53,0,0.508556,1,1,1869.0,0.0
1,55,5,0.41633000000000003,0,0,10630.0,5.0
1,35,0,0.043021,0,0,4090.0,3.0
1,46,2,0.40223000000000003,2,0,5200.0,0.0
1,27,0,0.232929,0,0,4700.0,0.0
1,39,0,0.8235879999999999,0,0,2000.0,0.0
1,58,0,0.8664270000000001,0,0,5000.0,0.0
1,53,0,0.16014,1,0,6000.0,0.0
1,51,0,6.0,0,0,5166.0,0.0
1,71,1,22.0,1,0,5166.0,0.0
1,47,3,0.728403,0,0,23000.0,2.0
1,25,1,0.273726,0,0,1000.0,0.0
1,43,0,0.197019,9,0,3958.0,1.0
1,40,0,0.474947,3,0,9000.0,2.0
1,52,0,0.191779,9,1,7200.0,0.0
1,37,0,0.131557,0,2,1200.0,2.0
1,31,1,0.029202999999999996,1,0,3800.0,2.0
1,41,0,2.219415,0,0,751.0,1.0
1,62,0,0.342609,0,0,8300.0,0.0
1,46,1,0.406665,1,0,4140.0,1.0
1,52,1,0.8273870000000001,1,1,2942.0,3.0
1,24,1,249.0,0,0,5166.0,0.0
1,42,1,0.554281,0,0,7497.0,3.0
1,24,0,0.292939,1,0,1047.0,2.0
1,57,0,2158.0,4,2,5166.0,6.0
1,40,0,0.015097999999999999,0,0,10000.0,2.0
1,44,0,0.406736,0,0,7333.0,2.0
1,33,0,0.35736999999999997,0,0,7543.0,0.0
1,27,2,0.166733,0,0,2506.0,0.0
1,61,0,0.277281,0,0,11399.0,0.0
1,30,0,0.348956,2,0,8000.0,0.0
1,32,0,2405.0,2,1,5166.0,0.0
1,38,2,0.506845,0,0,6500.0,2.0
1,48,1,0.377652,0,0,10416.0,2.0
1,61,0,0.218273,0,0,3600.0,0.0
1,63,1,0.24474899999999997,0,0,7378.0,0.0
1,44,1,0.18398,0,1,4918.0,1.0
1,35,0,0.021450999999999998,0,1,5500.0,3.0
1,37,1,0.235433,0,0,5937.0,2.0
1,26,0,0.0,1,0,5166.0,0.0
1,38,0,0.392879,0,0,1600.0,3.0
1,28,0,0.0,1,0,2325.0,1.0
1,47,2,0.730105,0,0,4975.0,0.0
1,45,2,0.124848,1,0,10700.0,0.0
1,48,0,35.440782,0,0,13500.0,1.0
1,39,4,0.922708,0,0,5834.0,1.0
1,53,1,2134.0,0,1,5166.0,3.0
1,21,0,0.0,0,0,2600.0,0.0
1,48,0,0.612596,0,0,2730.0,0.0
1,63,0,0.227464,0,0,9750.0,1.0
1,68,0,0.0026780000000000003,0,0,5600.0,0.0
1,45,1,0.184173,0,0,10500.0,3.0
1,38,1,0.510655,1,0,5020.0,1.0
1,42,1,0.198278,0,0,3600.0,3.0
1,25,0,0.0,1,0,2500.0,0.0
1,47,1,2887.0,0,0,5166.0,0.0
1,49,2,0.32045100000000004,0,1,8150.0,4.0
1,42,2,0.065587,1,3,5000.0,3.0
1,37,0,0.019583,2,1,3982.0,2.0
1,46,0,0.753264,0,0,2986.0,0.0
1,49,1,0.23246599999999998,2,0,4533.0,3.0
1,59,3,0.306462,0,0,8000.0,0.0
1,76,1,0.141287,0,0,12010.0,0.0
1,45,1,1339.0,3,1,5166.0,0.0
1,48,3,2506.0,0,1,5166.0,0.0
1,56,2,0.5937899999999999,0,1,4733.0,0.0
1,29,2,0.610325,0,0,1200.0,2.0
1,41,3,0.651415,3,3,3780.0,3.0
1,36,1,0.40699,0,0,11100.0,0.0
1,39,0,0.150273,1,0,4025.0,1.0
1,28,2,0.40878600000000004,3,0,1934.0,2.0
1,48,4,0.851642,2,2,10959.0,3.0
1,53,0,0.35482199999999997,0,0,11819.0,0.0
1,33,0,0.354417,0,0,1833.0,1.0
1,61,2,0.680387,1,1,6000.0,0.0
1,50,1,0.45495699999999994,0,0,10833.0,3.0
1,24,0,20.0,0,1,5166.0,0.0
1,54,0,1.485351,0,0,10000.0,0.0
1,50,0,5474.0,0,0,5166.0,2.0
1,61,0,0.355583,0,0,3250.0,1.0
1,54,1,0.48180200000000006,0,0,7500.0,0.0
1,59,2,3410.0,0,1,5166.0,0.0
1,41,0,0.6548689999999999,0,0,5000.0,2.0
1,31,2,0.539482,0,0,4900.0,2.0
1,68,1,0.916542,1,2,2000.0,1.0
1,43,0,0.521534,0,0,14000.0,3.0
1,50,0,0.003251,0,0,6151.0,1.0
1,59,0,0.04562,0,0,9600.0,1.0
1,56,0,0.789085,0,0,8391.0,2.0
1,52,1,0.575475,5,0,3000.0,2.0
1,60,2,1978.0,1,4,5166.0,0.0
1,54,1,0.20597600000000002,0,0,8500.0,1.0
1,26,2,0.424288,1,0,2000.0,0.0
1,60,0,0.12390899999999999,0,0,4696.0,0.0
1,46,0,0.413458,0,0,10491.0,2.0
1,58,0,0.479541,0,1,4178.0,1.0
1,30,0,0.150838,1,1,3400.0,4.0
1,67,3,0.202059,0,0,6700.0,0.0
1,27,0,0.06935,1,1,7800.0,0.0
1,42,0,0.5666439999999999,0,0,10300.0,4.0
1,50,0,3740.0,0,0,0.0,1.0
1,46,1,218.0,1,1,5166.0,0.0
1,28,0,0.294035,1,0,5716.0,0.0
1,61,2,0.665867,0,0,7083.0,2.0
1,42,1,0.678264,0,1,5000.0,2.0
1,54,0,0.389698,1,0,4600.0,0.0
1,53,0,0.172322,1,0,9400.0,1.0
1,51,4,0.365302,0,1,13043.0,4.0
1,52,3,0.41819799999999996,0,0,8000.0,0.0
1,63,0,0.9609190000000001,0,0,2916.0,1.0
1,79,98,0.005343,98,98,1122.0,0.0
1,59,0,0.66065,0,1,3600.0,1.0
1,31,0,0.366187,1,1,2850.0,2.0
1,39,3,0.053733,0,0,3200.0,3.0
1,60,3,0.940191,2,4,10800.0,1.0
1,48,3,0.097759,0,2,17000.0,3.0
1,30,1,0.195601,0,1,3000.0,0.0
1,33,2,0.398305,2,0,2831.0,0.0
1,49,1,2.121255,1,0,700.0,1.0
1,62,1,0.414245,0,0,11666.0,1.0
1,72,0,0.640022,3,0,16500.0,1.0
1,58,1,0.408213,4,1,3725.0,2.0
1,49,0,0.182101,0,0,6100.0,0.0
1,38,5,0.876476,2,3,3472.0,0.0
1,45,1,0.14343399999999998,0,0,5200.0,4.0
1,37,1,0.243794,3,0,4269.0,1.0
1,38,0,0.31209000000000003,0,0,3200.0,0.0
1,48,3,0.49146599999999996,1,0,5155.0,0.0
1,49,5,0.363858,2,0,8200.0,1.0
1,38,2,0.484141,1,0,2742.0,3.0
1,51,1,0.767842,0,0,13016.0,3.0
1,57,1,0.097243,2,1,4750.0,0.0
1,51,1,4601.0,0,0,5166.0,0.0
1,65,0,0.063943,0,0,8100.0,3.0
1,65,0,4008.0,0,0,5166.0,1.0
1,40,0,0.027554000000000002,8,0,4100.0,3.0
1,36,1,0.124399,2,1,5200.0,0.0
1,39,1,0.267852,0,2,6581.0,4.0
1,32,0,0.022997999999999998,0,0,2347.0,0.0
1,31,1,0.403251,0,2,2583.0,0.0
1,28,0,0.310698,0,0,3224.0,0.0
1,49,3,0.919364,2,0,5220.0,3.0
1,33,1,0.21947199999999997,1,0,4200.0,1.0
1,36,0,0.180404,0,0,4500.0,0.0
1,35,0,0.0,0,0,5416.0,1.0
1,44,1,0.263248,1,1,2905.0,5.0
1,44,0,0.457096,0,0,3029.0,0.0
1,37,2,0.322413,0,0,5005.0,2.0
1,63,1,0.003599,0,0,2500.0,2.0
1,41,3,1.025523,1,0,3917.0,3.0
1,55,1,2296.0,2,1,5166.0,0.0
1,57,0,0.344002,1,0,4342.0,1.0
1,61,2,0.159424,0,0,3750.0,0.0
1,47,0,77.0,2,2,5166.0,0.0
1,66,1,0.321696,0,0,23400.0,1.0
1,37,0,0.0035280000000000003,6,0,3400.0,1.0
1,27,1,0.113864,0,0,3995.0,2.0
1,34,0,0.775837,0,0,4750.0,0.0
1,52,2,754.0,0,3,5166.0,0.0
1,61,1,1.044306,4,1,7041.0,2.0
1,30,0,0.60742,0,0,7600.0,0.0
1,68,2,0.592925,0,0,7801.0,0.0
1,52,2,0.321229,0,3,9500.0,0.0
1,74,0,1.16356,0,0,8100.0,0.0
1,26,0,0.0,0,0,864.0,0.0
1,53,0,0.22337800000000002,1,0,7014.0,0.0
1,33,0,0.040857,1,0,6583.0,2.0
1,63,4,3.9600440000000003,0,2,900.0,0.0
1,54,1,4369.0,0,0,5166.0,0.0
1,59,1,0.19048299999999999,0,0,6808.0,1.0
1,53,0,0.41701499999999997,0,0,24166.0,0.0
1,30,0,0.498375,0,0,4000.0,0.0
1,46,0,371.0,0,0,5166.0,2.0
1,32,2,0.387911,1,0,2100.0,0.0
1,27,0,0.573398,0,0,3916.0,0.0
1,47,0,1169.0,1,0,5166.0,0.0
1,28,2,0.186504,1,1,3200.0,0.0
1,49,3,0.28941300000000003,0,0,3050.0,1.0
1,35,2,0.535539,2,4,5500.0,0.0
1,61,1,2170.0,0,1,5166.0,0.0
1,21,98,0.0,98,98,1300.0,0.0
1,64,2,0.9536959999999999,1,0,3800.0,0.0
1,73,0,0.39055500000000004,2,0,6500.0,4.0
1,40,5,3431.0,0,0,5166.0,1.0
1,38,0,0.212694,0,0,1480.0,2.0
1,46,0,0.7352569999999999,0,0,8800.0,3.0
1,68,0,3271.0,0,0,5166.0,0.0
1,58,0,0.0,1,2,5166.0,0.0
1,26,1,0.197787,0,0,2800.0,0.0
1,58,0,0.522463,1,0,600.0,1.0
1,39,0,0.000609,1,0,21350.0,2.0
1,42,0,0.35241300000000003,0,2,4681.0,2.0
1,47,3,0.22615500000000002,1,1,3700.0,0.0
1,39,0,0.420583,1,2,1680.0,2.0
1,42,1,0.716468,0,0,3600.0,3.0
1,34,2,1.3536709999999998,1,0,2900.0,0.0
1,31,1,0.472854,0,1,1583.0,0.0
1,29,1,0.163579,1,1,2860.0,1.0
1,42,0,0.966375,3,3,4460.0,4.0
1,57,0,0.15624100000000002,0,0,3532.0,0.0
1,52,2,0.5774739999999999,0,1,3000.0,2.0
1,55,0,0.134893,0,0,8161.0,2.0
1,35,1,0.630326,0,1,3191.0,0.0
1,43,1,0.198704,2,1,4166.0,0.0
1,29,0,0.0068709999999999995,0,0,1600.0,0.0
1,24,1,382.0,3,0,0.0,0.0
1,41,0,170.0,1,2,5166.0,0.0
1,48,1,0.652057,0,7,2600.0,0.0
1,77,1,0.35633200000000004,0,0,14000.0,0.0
1,25,0,0.037613,1,0,3083.0,0.0
1,40,3,0.21243299999999998,0,0,18000.0,1.0
1,54,0,0.025744,1,1,4000.0,2.0
1,50,2,0.460296,4,2,5200.0,1.0
1,37,5,0.169708,1,2,3287.0,0.0
1,48,2,0.524456,3,1,2800.0,2.0
1,55,3,0.363818,1,0,7500.0,0.0
1,48,1,0.344414,0,3,4000.0,6.0
1,58,1,2392.0,0,0,5166.0,0.0
1,72,2,0.463579,0,0,2072.0,0.0
1,29,0,0.41405,0,1,1878.0,0.0
1,29,2,0.122696,0,1,3960.0,0.0
1,45,0,0.174031,0,0,11066.0,0.0
1,35,0,2428.0,0,0,0.0,3.0
1,73,2,536.0,2,0,5166.0,0.0
1,88,5,0.0,1,1,9500.0,0.0
1,43,1,0.776746,0,1,3336.0,1.0
1,28,2,0.14920799999999998,2,2,6500.0,0.0
1,33,0,0.8684790000000001,0,0,3200.0,1.0
1,56,0,0.44653999999999994,0,0,9333.0,2.0
1,70,1,0.34726399999999996,2,2,8350.0,0.0
1,43,1,0.115837,0,0,10462.0,2.0
1,46,1,0.743714,0,0,3300.0,2.0
1,57,0,0.0,0,0,5166.0,0.0
1,55,2,194.0,2,0,5166.0,2.0
1,52,0,0.120118,0,0,50000.0,2.0
1,46,0,98.0,1,0,5166.0,0.0
1,33,0,0.222002,0,1,3526.0,2.0
1,54,3,0.592593,3,1,3833.0,0.0
1,47,0,1.498801,0,0,1250.0,2.0
1,32,1,0.85819,0,0,6000.0,3.0
1,57,0,0.217565,0,0,5510.0,0.0
1,54,2,0.661658,1,0,3859.0,2.0
1,24,2,0.200875,2,0,3200.0,2.0
1,50,1,0.355433,1,0,4720.0,3.0
1,40,0,0.200879,0,0,5002.0,1.0
1,25,0,0.08888099999999999,0,0,2958.0,0.0
1,29,4,0.9902139999999999,0,2,2247.0,2.0
1,38,2,0.282031,1,1,3800.0,1.0
1,65,3,0.21096199999999998,0,1,2900.0,0.0
1,66,0,0.321865,0,0,900.0,0.0
1,58,1,0.764596,0,0,11800.0,1.0
1,46,1,0.182675,0,0,4455.0,0.0
1,41,0,0.634596,0,0,5913.0,1.0
1,41,0,0.291991,4,2,5780.0,2.0
1,72,1,7788.0,0,0,5166.0,0.0
1,41,0,0.8554860000000001,0,0,7500.0,1.0
1,37,0,0.373898,2,0,1700.0,1.0
1,32,0,0.084878,0,0,3451.0,2.0
1,52,2,0.224365,0,0,9800.0,2.0
1,41,0,0.357049,1,0,6071.0,4.0
1,70,0,0.72656,2,0,3700.0,0.0
1,31,4,0.160145,0,0,3040.0,2.0
1,50,3,0.357243,1,0,3568.0,2.0
1,52,2,1.167817,2,2,4200.0,1.0
1,32,0,0.27616399999999997,0,0,3200.0,0.0
1,57,0,0.298426,1,0,1460.0,0.0
1,50,1,0.0,1,0,1588.0,0.0
1,22,98,0.0,98,98,0.0,0.0
1,43,0,1306.0,4,0,5166.0,0.0
1,67,2,0.22222199999999998,1,1,3320.0,2.0
1,34,1,0.683805,2,2,2333.0,2.0
1,34,1,0.080154,0,0,4166.0,0.0
1,80,0,0.146557,0,0,3397.0,0.0
1,43,0,0.08972100000000001,2,1,3900.0,2.0
1,37,2,1812.0,2,1,5166.0,0.0
1,35,0,0.32639,0,1,4800.0,1.0
1,55,0,0.6989449999999999,0,1,3696.0,0.0
1,43,1,0.431642,1,1,4000.0,1.0
1,37,0,0.213358,1,0,3308.0,2.0
1,49,4,0.31003200000000003,0,2,7166.0,2.0
1,52,0,933.0,1,1,5166.0,0.0
1,24,1,476.0,0,1,5166.0,0.0
1,63,0,0.0,0,0,5166.0,0.0
1,36,0,3141.0,0,0,5166.0,0.0
1,31,4,1082.0,4,1,5166.0,0.0
1,52,4,0.012356,1,2,69520.0,1.0
1,36,0,0.21336799999999997,1,0,3500.0,0.0
1,33,1,0.150283,0,0,3000.0,0.0
1,34,0,1247.0,2,1,5166.0,0.0
1,30,0,0.5528890000000001,0,0,5000.0,2.0
1,40,5,0.149404,5,5,4778.0,0.0
1,49,0,0.9944850000000001,0,0,2900.0,0.0
1,75,1,0.310189,0,0,5760.0,0.0
1,59,0,0.278096,0,0,5062.0,0.0
1,56,0,1.216952,0,0,8222.0,2.0
1,40,3,0.69692,0,0,4836.0,1.0
1,31,0,1.084813,0,0,3041.0,1.0
1,28,0,0.007606999999999999,2,0,4600.0,0.0
1,51,2,0.415153,1,0,2916.0,1.0
1,45,5,0.37698899999999996,0,0,7100.0,1.0
1,41,0,0.075761,0,0,4500.0,0.0
1,42,3,2059.0,0,1,5166.0,2.0
1,36,1,2.979502,1,2,1365.0,1.0
1,48,0,99.0,0,0,5166.0,0.0
1,48,0,0.046416000000000006,0,0,3166.0,0.0
1,38,0,0.538639,1,1,2600.0,0.0
1,42,2,0.023449,0,0,2046.0,0.0
1,36,1,0.692634,0,0,5416.0,3.0
1,38,0,0.175682,1,1,6118.0,3.0
1,35,0,0.676054,0,0,6000.0,1.0
1,24,0,0.304678,1,1,2500.0,2.0
1,68,1,0.308166,0,0,24700.0,0.0
1,86,2,52.0,2,1,5166.0,0.0
1,44,1,0.022078999999999998,2,1,4800.0,2.0
1,64,1,0.043543,0,0,3375.0,0.0
1,63,0,0.188378,0,0,5833.0,0.0
1,45,3,0.904774,1,1,4000.0,1.0
1,49,0,0.227843,0,0,2707.0,1.0
1,59,2,0.390244,1,1,1598.0,0.0
1,54,0,0.621786,0,1,10189.0,0.0
1,28,3,0.251566,0,1,7500.0,0.0
1,51,1,0.51243,1,3,3016.0,1.0
1,46,1,0.158099,0,0,8500.0,0.0
1,42,0,38793.0,0,0,5166.0,1.0
1,46,5,0.448805,0,0,16866.0,0.0
1,62,0,0.509217,0,0,8950.0,0.0
1,46,3,1667.0,1,0,5166.0,3.0
1,60,0,0.06407,2,0,1950.0,0.0
1,44,0,0.009451000000000001,5,0,7300.0,2.0
1,59,0,0.60244,0,0,4016.0,2.0
1,43,0,1727.0,0,0,5166.0,3.0
1,33,0,0.530699,0,0,7084.0,0.0
1,35,0,4.590669999999999,0,0,2850.0,0.0
1,61,1,0.22822199999999998,0,0,4166.0,0.0
1,53,0,0.47563500000000003,0,0,6340.0,3.0
1,34,0,0.19833499999999998,1,0,4083.0,3.0
1,78,3,0.6265689999999999,0,1,7406.0,0.0
1,56,2,0.136096,0,0,9000.0,0.0
1,50,98,0.0,98,98,5166.0,0.0
1,39,1,0.352973,0,0,3648.0,1.0
1,38,0,0.05594400000000001,3,0,1000.0,0.0
1,33,2,0.22073099999999998,0,1,3800.0,0.0
1,44,1,0.33978800000000003,1,0,1600.0,0.0
1,33,0,0.348957,0,0,4458.0,1.0
1,60,0,0.382077,0,0,8000.0,0.0
1,55,98,0.0,98,98,5166.0,0.0
1,41,3,0.117398,0,0,5425.0,1.0
1,43,0,0.6741090000000001,1,4,3000.0,2.0
1,27,0,0.065621,0,0,700.0,0.0
1,77,1,0.202571,1,0,4200.0,0.0
1,38,0,2299.0,0,2,5166.0,0.0
1,50,0,2280.0,0,0,5166.0,0.0
1,51,1,0.242493,0,0,2630.0,0.0
1,21,0,13.0,0,0,5166.0,0.0
1,40,0,0.064823,2,0,6000.0,3.0
1,55,1,0.290342,0,1,5000.0,0.0
1,28,0,0.037604000000000005,0,0,3855.0,1.0
1,34,2,0.075566,0,2,3400.0,2.0
1,72,0,1.020097,0,0,3930.0,1.0
1,48,2,0.46173400000000003,9,2,13000.0,2.0
1,46,2,0.10265099999999999,0,0,6750.0,1.0
1,50,3,0.071448,0,0,3750.0,0.0
1,64,0,0.0,0,0,1917.0,0.0
1,40,2,0.579203,0,0,3086.0,0.0
1,46,0,0.832867,0,0,2500.0,0.0
1,39,1,4373.0,0,2,5166.0,0.0
1,39,0,0.9722379999999999,1,0,1800.0,1.0
1,29,1,0.152944,1,0,3667.0,0.0
1,48,2,0.8007989999999999,3,0,1500.0,0.0
1,38,7,0.486753,1,1,4566.0,3.0
1,41,98,0.0,98,98,5166.0,0.0
1,23,0,0.0743,0,0,820.0,0.0
1,37,0,0.13050499999999998,0,0,3110.0,1.0
1,48,2,377.0,0,1,5166.0,0.0
1,29,0,0.007437999999999999,0,0,1209.0,0.0
1,43,0,9052.0,0,0,5166.0,0.0
1,50,0,880.0,0,0,5166.0,1.0
1,39,0,0.322343,0,0,6641.0,0.0
1,65,0,0.49394799999999994,0,0,9500.0,0.0
1,50,1,758.0,6,0,5166.0,0.0
1,60,1,0.350087,0,0,3441.0,0.0
1,48,98,0.0,98,98,1200.0,0.0
1,60,6,0.732921,4,3,3878.0,0.0
1,51,3,0.465897,0,0,8136.0,0.0
1,49,1,0.065725,1,1,7500.0,0.0
1,51,1,0.261874,2,3,10000.0,3.0
1,34,0,0.0,1,0,5166.0,1.0
1,43,0,0.42933699999999997,0,0,9700.0,0.0
1,32,0,0.053936000000000005,0,0,7100.0,2.0
1,39,0,36.0,3,0,5166.0,0.0
1,60,2,0.459318,0,0,8000.0,0.0
1,22,1,0.075949,0,1,1500.0,0.0
1,57,3,1.203074,1,1,4618.0,1.0
1,41,98,0.0,98,98,2300.0,1.0
1,42,2,0.428946,0,0,5333.0,0.0
1,63,0,0.303399,0,0,5500.0,1.0
1,33,0,0.35384299999999996,1,0,13700.0,1.0
1,60,0,0.451183,3,0,3000.0,0.0
1,55,0,265.0,1,0,5166.0,0.0
1,54,2,2792.0,0,0,5166.0,0.0
